,name,category,section,description,dimensions,image,page
20,QIN19,Quinqués,,Quinqué metal grabado y alabastro depósito cristal,1x1x1 (cm),admin/img_prod/QIN19/QIN19-720x540.png,43
21,GN19,Galan de noche,Dormitorio,Galan de noche madera oscuro,45x35x120 (cm),admin/img_prod/GN19/GN19-1-720x540.png,43
22,ARM19,Armero,Armadura  Medieval,"Armadura chapa hierro completa, con maniquí, casco y mandoble",50x50x210 (cm),admin/img_prod/ARM19/ARM19-720x540.png,43
23,MOU19,Mobiliario urbano,Calle,Señal de indicación inglesa verde,0x0x0 (cm),admin/img_prod/MOU19/MOU19-720x540.png,43
24,PEL19,Peluquería,,Sillón de peluquería skay gris patas hierro,0x0x0 (cm),admin/img_prod/PEL19/PEL19-1-720x540.png,43
25,PC19,Pizarra,Colegio,Pizarra de colegio marco aluminio,200x5x122 (cm),admin/img_prod/PC19/PC19-720x540.png,43
26,CDM19,Centro de mesa,Jarras,Centro de mesa forma jarra metal grabada,0x0x0 (cm),admin/img_prod/CDM19/CDM19-720x540.png,43
27,PAP19,Papelera,,Papelera niquelada y negra redonda,0x0x0 (cm),admin/img_prod/PAP19/PAP19-1-720x540.png,43
28,FIG19,Figuras,Adorno,Figura de escayola pintada mujer con perros,0x0x0 (cm),admin/img_prod/FIG19/FIG19-720x540.png,43
29,PLA19,Playa,Camping,Sillón de camping reclinable con cojín flores,0x0x0 (cm),admin/img_prod/PLA19/PLA19-1-720x540.png,43
30,REG19,Religión,Cruces,Cruz de suelo de madera,0x0x0 (cm),admin/img_prod/REG19/REG19-720x540.png,43
31,RU19,Rural,Rústico  Rueca,Rueca de madera,0x0x0 (cm),admin/img_prod/RU19/RU19-1-720x540.png,43
32,ALA20,Alacena,Cocina,Alacena martele pintada azul,99x40x174 (cm),admin/img_prod/ALA20/ALA20-720x540.png,43
33,ALF20,Alfombra,Arabe  Comedor  Salón,Alfombra persa roja con fleco,230x160x1 (cm),admin/img_prod/ALF20/ALF20-720x540.png,43
34,AFC20,Alfombra de cama,Dormitorio,Alfombrín de cama jarapa colores con fleco,110x90x1 (cm),admin/img_prod/AFC20/AFC20-720x540.png,43
35,AP20,Aparador,Comedor  Inglesa,Aparador inglés con espejo,140x47x100 (cm),admin/img_prod/AP20/AP20-1-720x540.png,43
36,ARC20,Arcon,Arabe,Arcón árabe tapizado terciopelo oro tapa forma,64x44x50 (cm),admin/img_prod/ARC20/ARC20-1-720x540.png,43
37,AR20,Armario,Dormitorio,Armario claro copete forma 2 puertas espejo,125x50x225 (cm),admin/img_prod/AR20/AR20-1-720x540.png,43
38,ATR20,Atril,,Atril pino con tarima,100x50x120 (cm),admin/img_prod/ATR20/ATR20-1-720x540.png,43
39,BAC20,Banco,Gimnasio,Bancos pata hierro listones madera,167x29x52 (cm),admin/img_prod/BAC20/BAC20-1-720x540.png,43
40,BAN20,Banqueta,,Banqueta patas torneadas,57x42x42 (cm),admin/img_prod/BAN20/BAN20-1-720x540.png,43
41,M20,Mesa,Auxiliar  Español,Mesa estilo español tapa tallada cabezas,80x45x70 (cm),admin/img_prod/M20/M020.jpg,43
42,BA20,Baño,Lavabo,Lavabo antiguo 2 grifos sin pie,60x45x10 (cm),admin/img_prod/BA20/BA20-1-720x540.png,43
43,BAU20,Baul,Descatalogado,Descatalogado,0x0x0 (cm),admin/img_prod/BAU20/LOGOTIPO VAZQUEZ- 720x540.png,43
44,BIO20,Biombo,Dormitorio,Biombo 3 hojas marco madera hojas espejo,162x8x155 (cm),admin/img_prod/BIO20/BIO20-720x540.png,43
45,CA20,Cama,Dormitorio  Mimbre,Cabecero de mimbre y caña medio punto,140x6x145 (cm),admin/img_prod/CA20/CA20-720x540.png,43
46,CO20,Cocinas,Electrodomestico,Horno microondas marrón,50x36x33 (cm),admin/img_prod/CO20/CO20-720x540.png,43
47,COM20,Comoda,Dormitorio,Cómoda negra 4 cajones talla con tapa piedra,115x54x102 (cm),admin/img_prod/COM20/COM20-1-720x540.png,43
