,name,category,section,description,dimensions,image,page
34,ADP4,Animales disecados en panoplia,,Cuernos venado en panoplia madera,1x1x1 (cm),admin/img_prod/ADP4/ADP4-720x450.png,9
35,F4,Fichero,Despacho,Fichero madera 8 cajones con patas,40x63x145 (cm),admin/img_prod/F4/F4-1-720x540.png,9
36,MUS4,Instrumentos musicales,Musica  Piano,Piano clave auténtico madera raiz,180x67x82 (cm),admin/img_prod/MUS4/MUS4-1-720x540.png,9
37,ADO4,Adornos,Salón,Adorno mesa cobrizado,1x1x1 (cm),admin/img_prod/ADO4/ADO4-720x540.png,9
38,DPT4,Deporte,Gimnasio,Espaldera doble de gimnasio,200x10x260 (cm),admin/img_prod/DPT4/DPT4-720x540.png,9
39,LAM4,Lámpara,Lámpara de mesa,Lámpara de mesa forma velón 4 luces pantalla metal,0x0x0 (cm),admin/img_prod/LAM4/LAM4-720x540.png,9
40,FUM4,Artículos de fumador,Cajas,Cajas para tabaco de chapa,1x1x1 (cm),admin/img_prod/FUM4/FUM4-720x540.png,9
41,ASP4,Aspiradoras,Electrodomestico,Aspiradora antigua crema recta,1x1x1 (cm),admin/img_prod/ASP4/ASP4-720x540.png,9
42,AZP4,Azulejos y platos de pared,Decoración,Azulejo pared religioso marco forja hierro,1x1x1 (cm),admin/img_prod/AZP4/AZP4-720x540.png,9
43,BAD4,Bandejas,,Bandeja árabe grande cobre y metal,1x1x1 (cm),admin/img_prod/BAD4/BAD4-720x540.png,9
44,BYC4,Atrezzo de bar y cafetería,Bar y cafetería,Botellas antiguas de cristal tallado,1x1x1 (cm),admin/img_prod/BYC4/BYC4-720x540.png,9
45,COL4,Atrezzo colegio,Colegio,Afila-lápices antiguo de madera,1x1x1 (cm),admin/img_prod/COL4/COL4-720x540.png,9
46,DES4,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía de viaje madera y metal,1x1x1 (cm),admin/img_prod/DES4/DES4-720x540.png,9
47,CST4,Moda y costura,Avíos de costura,Bolsa de costura con agujas,1x1x1 (cm),admin/img_prod/CST4/CST4-720x540.png,9
