,name,category,section,description,dimensions,image,page
16,COL10,Atrezzo colegio,Colegio,Cartera de colegio dibujos cachemir,1x1x1 (cm),admin/img_prod/COL10/COL10-720x540.png,24
17,DES10,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía de loza dibujos rosas Talavera,1x1x1 (cm),admin/img_prod/DES10/DES10-720x540.png,24
18,CST10,Moda y costura,Costurero,Costurero de madera de mano,1x1x1 (cm),admin/img_prod/CST10/CST10-720x540.png,24
19,CEM10,Cementerio,Cruces,Cruz de cementerio figurada piedra,45x43x110 (cm),admin/img_prod/CEM10/CEM10-1-720x540.png,24
20,CHI10,Chimenea,,Par de morillos de hierro remate metal.,1x1x86 (cm),admin/img_prod/CHI10/CHI10-720x540.png,24
21,CRI10,Cristalería,,Copas de cristal rayado de champan,1x1x1 (cm),admin/img_prod/CRI10/CRI10-720x540.png,24
22,MC10,Macetero,Bambú  Jardín,Macetero bambú 3 pies tapa tela tápiz,40x40x93 (cm),admin/img_prod/MC10/MC10-1-720x540.png,24
23,ME10,Mesilla,Dormitorio,Mesilla crema 2 cajones y patas torneadas,47x32x60 (cm),admin/img_prod/ME10/ME10-1-720x540.png,24
24,VET10,Ventilador,,Ventilador de mesa aspas rojas,1x1x1 (cm),admin/img_prod/VET10/VET10-720x540.png,24
25,REL10,Reloj,Salón,Reloj de pared de madera esfera redonda con péndulo soporte forma,1x1x1 (cm),admin/img_prod/REL10/REL10-720x540.png,24
26,TEL10,Telefonía,,Teléfono de transmisiones,0x0x0 (cm),admin/img_prod/TEL10/TLF10-720x540.png,24
27,MYN10,Maletas y neceseres de viaje,Viaje,Maleta antigua cuero cierres metal,68x22x42 (cm),admin/img_prod/MYN10/MYN10-720x540.png,24
28,MYC10,Maletines y carteras,,Maletines de ejecutivo skay,0x0x0 (cm),admin/img_prod/MYC10/MYC10-720x540.png,24
29,LYR10,Libros y revistas,,Libros antiguos encuadernación  tela,0x0x0 (cm),admin/img_prod/LYR10/LYR10-720x540.png,24
30,TOC10,Objetos de tocador,Tocador,Juego de tocador plateado grabado (espejo y cepillo de pelo),0x0x0 (cm),admin/img_prod/TOC10/TOC10-720x540.png,24
31,VAJ10,Vajilla,Cocina,Platos de loza dibujos frutas,0x0x0 (cm),admin/img_prod/VAJ10/VAJ10-720x540.png,24
32,JUG10,Juguetes,Juguete,Juguete antiguo Heladora eléctrica con su caja,0x0x0 (cm),admin/img_prod/JUG10/JUG10-720x540.png,24
33,JAR10,Jarrones y jarras,Adorno  Decoración  Salón,Jarra madera y cuerda,0x0x0 (cm),admin/img_prod/JAR10/JAR10-720x540.png,24
34,TYV10,Televisores y vídeos,Televisor,"Televisor 19"" caja madera Werner blanco y negro (funcionando)",60x35x45 (cm),admin/img_prod/TYV10/TYV10-2-720x540.png,24
35,MYS10,Tocadiscos y altavoces,Altavoces  Electrónica  Musica  Sonido,Altavoces medianos caja madera frontal tela clara,0x0x0 (cm),admin/img_prod/MYS10/MYS10-720x540.png,24
36,TP10,Tapices y estandartes,Palacio,Repostero fieltro rojo con escudo franquista con fleco,170x0x210 (cm),admin/img_prod/TP10/TP10 (ESD42-720x540).png,24
37,ML10,Librería,Despacho  Jacobino,Librería de despacho jacobina parte central vidriera,127x44x158 (cm),admin/img_prod/ML10/ML10-1-720x540.png,24
38,MED10,Atrezzo medicina,Hospital  Medicina,Bandejas de acero de hospital,0x0x0 (cm),admin/img_prod/MED10/MED10-720x540.png,24
39,HOS10,Hospitales,Hospital  Medicina,Cama hospital tubo blanco,0x0x0 (cm),admin/img_prod/HOS10/HOS10-720x540.png,24
40,VAA10,Atrezzo vario,,Linterna antigua chapa negra con asa,0x0x0 (cm),admin/img_prod/VAA10/VAA10-720x540.png,24
41,GRA10,Gramófonos y gramolas,Musica,Gramófono caja nogal incrustraciones metal con bocina,0x0x0 (cm),admin/img_prod/GRA10/GRA10-720x540.png,24
42,AST10,Atrezzo astronomia,Optica,Prismáticos antiguos,1x1x1 (cm),admin/img_prod/AST10/AST10-720x540.png,24
43,SI10,Sillón,Despacho  Frances  Salón,Sillón Luis XV nogal tapizado cuero repujado,58x55x100 (cm),admin/img_prod/SI10/SI10-1-720x540.png,24
44,RAD10,Radios,,Radio antigua caja nogal 4 mandos Iberia,1x1x1 (cm),admin/img_prod/RAD10/RAD10-720x540.png,24
45,JAM10,Jamuga,Medieval,Jamuga galápago nogal,72x39x99 (cm),admin/img_prod/JAM10/JAM10 (HAY 5) 720x540.png,24
46,MV10,Muebles varios,Inglesa  Mueble bar,Mueble bar inglés caoba interior con espejo,70x40x140 (cm),admin/img_prod/MV10/MV10-5-720x540.png,24
47,JAU10,Jaula,,Jaula árabe de bola de alambre y madera,1x1x1 (cm),admin/img_prod/JAU10/JAU10-720x540.png,24
