,name,category,section,description,dimensions,image,page
16,CO8,Cocinas,Cocina  Electrodomestico,Cocina eléctrica de mesa 2 fuegos con horno,58x39x40 (cm),admin/img_prod/CO8/CO8-720x540.png,19
17,CF8,Caja fuerte,,Caja fuerte azul (abierta),48x35x35 (cm),admin/img_prod/CF8/CF8-1-720x540.png,19
18,COM8,Comoda,Dormitorio,Cómoda nogal 5 cajones tapa mármol rosa,120x61x99 (cm),admin/img_prod/COM8/COM8-1-720x540.png,19
19,CON8,Consola,Imperio  Recibidor,Consola imperio metal con tapa mármol,96x33x79 (cm),admin/img_prod/CON8/CON8-1-720x540.png,19
20,COS8,,Costurero,Costurero caoba con espejo interior,50x40x72 (cm),admin/img_prod/COS8/COS08.bmp,19
21,CU8,Cuadro,Caceria  Desnudo,Cuadro marco ancho fotografía Venus (Autor Tiziano),280x10x260 (cm),admin/img_prod/CU8/CU8-720x540.png,19
22,ANU8,Carteles y anuncios,Tienda,Cartel antiguo chapa anuncio americano,15x1x15 (cm),admin/img_prod/ANU8/ANU8-720x540.png,19
23,ESP8,Espejo,Recibidor  Salón,Espejo marco dorado tallado 4 espejos,150x25x186 (cm),admin/img_prod/ESP8/ESP8-720x540.png,19
24,ES8,Estanteria,Despacho,Estanteria plastificada pino,80x40x190 (cm),admin/img_prod/ES8/ES8-720x540.png,19
25,EST8,Estufa,Calefaccion,Estufa chubesqui hierro 3 patas,24x24x60 (cm),admin/img_prod/EST8/EST8-720x540.png,19
26,ESTAT8,Estatua,,Estatua Dama de Elche en piedra,45x35x56 (cm),admin/img_prod/ESTAT8/ESTAT8-1-720x540.png,19
27,GN8,Galan de noche,Dormitorio,Galán de noche pie tubo cuadrado,40x40x106 (cm),admin/img_prod/GN8/GN8-1-720x540.png,19
28,AGU8,Aguamaniles,Dormitorio,Aguamanil loza blanca liso,1x1x1 (cm),admin/img_prod/AGU8/AGU8-720x450.png,19
29,F8,Fichero,Americano  Despacho,Fichero madera alto de persiana,63x43x160 (cm),admin/img_prod/F8/F8-1-720x540.png,19
30,MUS8,Instrumentos musicales,Piano  Musica,Piano de pared auténtico madera raiz,140x60x130 (cm),admin/img_prod/MUS8/MUS8-1-720x540.png,19
31,ADO8,Adornos,Salón,Adorno pared tabla con coche metal,1x1x1 (cm),admin/img_prod/ADO8/ADO8-720x540.png,19
32,DPT8,Deporte,Gimnasio,Espaldera sencilla de gimnasio,100x10x260 (cm),admin/img_prod/DPT8/GIM9-750540.png,19
33,LAM8,Lámpara,Lámpara de mesa  Salón,Lámpara de mesa de bronce esfinge,1x1x1 (cm),admin/img_prod/LAM8/LAM8-720x540.png,19
34,FUM8,Artículos de fumador,Cenicero,Cenicero cristal grueso,1x1x1 (cm),admin/img_prod/FUM8/FUM8-720x540.png,19
35,ASP8,Aspiradoras,Electrodomestico,Aspiradora antigua roja con ruedas,1x1x1 (cm),admin/img_prod/ASP8/ASP8-720x540.png,19
36,AZP8,Azulejos y platos de pared,Decoración  Talavera,Platos de Talavera de pared diferentes,1x1x1 (cm),admin/img_prod/AZP8/AZP8-720x540.png,19
37,BAD8,Bandejas,,Bandeja antigua chapa decorada,1x1x1 (cm),admin/img_prod/BAD8/BAD8-720x540.png,19
38,BYC8,Atrezzo de bar y cafetería,Bar y cafetería,Botellas cristal transparente de coctel,1x1x1 (cm),admin/img_prod/BYC8/BYC8(BAR8-720x540).png,19
39,COL8,Atrezzo colegio,Colegio,Bolsa cartera tela mundial 82,1x1x1 (cm),admin/img_prod/COL8/COL8-720x540.png,19
40,DES8,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía con tintero metal flor,1x1x1 (cm),admin/img_prod/DES8/DES8-720x540.png,19
41,CST8,Moda y costura,Avíos de costura,Cabeza de modista de poliespan,1x1x1 (cm),admin/img_prod/CST8/CST8-720x540.png,19
42,CEM8,Cementerio,Cruces,Cruz de cementerio de hierro,1x1x1 (cm),admin/img_prod/CEM8/CEM8-720x540.png,19
43,CHI8,Chimenea,,Par de morillos de hierro con portamacetas,1x1x55 (cm),admin/img_prod/CHI8/CHI8-720x540.png,19
44,CRI8,Cristalería,,Copas cristal verde hoja tallada.,1x1x1 (cm),admin/img_prod/CRI8/CRI8-720x540.png,19
45,MC8,Macetero,Comedor  Salón,Macetero madera cuadrado pintado mármol,62x62x83 (cm),admin/img_prod/MC8/MC8-1-720x540.png,19
46,ME8,Mesilla,Dormitorio  Frances,Mesilla francesa clara patas estriadas,51x36x48 (cm),admin/img_prod/ME8/ME8-1-720x540.png,19
47,VET8,Ventilador,,Ventilador de mesa gris,1x1x1 (cm),admin/img_prod/VET8/VET8-720x540.png,19
