,name,category,section,description,dimensions,image,page
32,CDM13,Centro de mesa,Adorno,Centro de mesa de cristal rayas colores,0x0x0 (cm),admin/img_prod/CDM13/CDM13-720x540.png,30
33,ASP13,Aspiradoras,Electrodomestico,Aspiradora redonda acero Electrolux,1x1x1 (cm),admin/img_prod/ASP13/ASP13-720x540.png,30
34,AZP13,Azulejos y platos de pared,Decoración,Azulejos con refranes diferentes,1x1x1 (cm),admin/img_prod/AZP13/AZP13-720x540.png,30
35,BAD13,Bandejas,Bar y cafetería,Bandejas de camarero antiguas grabadas,1x1x1 (cm),admin/img_prod/BAD13/BAD13-720x540.png,30
36,BYC13,Atrezzo de bar y cafetería,Bar y cafetería,Botellas de cristal de vino italianas antiguas,1x1x1 (cm),admin/img_prod/BYC13/BYC13(BAR13-720x540).png,30
37,COL13,Atrezzo colegio,Colegio,Cartera colegio skay negro con dibujo,1x1x1 (cm),admin/img_prod/COL13/COL13-720x540.png,30
38,DES13,Atrezzo despacho,Despacho  Escribanías y tinteros,Escribanía metal grabado 2 tinteros,1x1x1 (cm),admin/img_prod/DES13/DES13-720x540.png,30
39,ARM13,Armero,Medieval,Panoplia grande forrada roja con medio yelmo y espadas,100x120x20 (cm),admin/img_prod/ARM13/ARM13-720x540.png,30
40,BAS13,Bascula,Mercado  Tienda,Balanza de suelo con pie de hierro y 2 platos,110x40x126 (cm),admin/img_prod/BAS13/BAS13-1-720x540.png,30
41,BRA13,Brasero,Calefaccion,Brasero eléctrico mesa camilla niquelado,1x1x1 (cm),admin/img_prod/BRA13/BRA13-720x540.png,30
42,BRL13,Barril,Bidón,Bidón de chapa pequeño con asas,30x30x50 (cm),admin/img_prod/BRL13/BRL13-720x540.png,30
43,CST13,Moda y costura,Costurero,Costurero de mimbre,1x1x1 (cm),admin/img_prod/CST13/CST13-720x540.png,30
44,CHI13,Chimenea,,Pantalla de chimenea forja hierro remate bola metal.,119x18x60 (cm),admin/img_prod/CHI13/CHI13-720x540.png,30
45,CRI13,Cristalería,,Copas de coctel de cristal.,1x1x1 (cm),admin/img_prod/CRI13/CRI13-720x540.png,30
46,MC13,Macetero,Comedor  Salón,Macetero nogal 4 columnas torneadas,33x33x114 (cm),admin/img_prod/MC13/MC13-1-720x540.png,30
47,ME13,Mesilla,Dormitorio  Inglesa,Mesilla inglesa caoba 1 cajón y puertas,64x43x60 (cm),admin/img_prod/ME13/ME13-1-720x540.png,30
